Station Number,2022082618,2022082621,2022082624,2022082703,2022082706,2022082709,2022082712,2022082715,2022082718,2022082721,2022082724,2022082803,2022082806,2022082809,2022082812,2022082815,2022082818,2022082821,2022082824
11001,22,19,17,16,17,20,22,21,18,18,18,18,19,22,22,21,17,16,17
11016,21,20,19,17,18,22,23,21,20,19,20,20,20,21,21,22,19,18,18
11046,20,19,19,18,19,22,22,22,19,19,20,17,17,21,20,21,17,17,17
11076,21,17,16,15,16,21,21,21,18,18,18,18,18,21,22,21,17,16,16
11121,20,17,17,16,16,22,21,22,19,17,18,19,19,19,20,22,17,15,16
11151,22,20,19,18,19,22,23,23,20,20,21,18,18,20,21,21,18,18,18
11176,22,18,17,17,16,22,22,23,21,19,19,20,19,19,20,20,17,16,16
11206,22,17,16,16,17,22,23,24,19,18,19,18,19,20,20,21,18,16,17
11276,22,17,15,14,16,21,24,24,20,18,19,17,18,19,20,21,17,16,15
11291,22,18,17,16,17,20,23,23,19,19,19,19,19,20,20,20,18,17,17
11316,23,17,15,14,14,20,23,24,19,17,17,16,17,19,21,20,18,17,16
12011,22,17,15,14,16,21,24,24,20,18,18,18,18,19,20,21,18,16,16
12041,21,17,16,16,16,19,24,24,20,18,19,19,19,18,19,20,17,17,16
12141,22,17,16,15,15,19,24,24,19,18,19,19,18,18,20,20,18,17,16
12181,21,18,16,14,15,20,23,24,19,18,18,18,18,18,19,20,17,16,16
12231,21,16,14,13,14,20,23,22,19,18,18,18,16,18,18,19,16,16,15
12261,21,17,16,14,15,20,23,23,20,18,19,19,19,17,19,20,17,16,17
12266,20,17,15,14,14,20,23,23,20,19,19,18,17,18,18,19,17,16,16
12301,21,18,17,15,14,19,23,23,20,19,20,19,20,19,19,20,17,17,18
12386,20,17,15,13,15,20,23,22,20,18,18,18,17,17,18,18,16,16,15
12396,19,17,16,14,14,19,22,22,19,17,18,18,18,17,17,19,16,15,15
12411,19,16,14,12,13,17,20,21,18,18,17,16,15,15,15,18,15,15,14
