Station Number,2022082912,2022082915,2022082918,2022082921,2022082924,2022083003,2022083006,2022083009,2022083012,2022083015,2022083018,2022083021,2022083024,2022083103,2022083106,2022083109,2022083112,2022083115,2022083118,2022083121,2022083124
11001,22,21,17,16,15,14,16,20,22,21,18,16,16,16,16,21,22,20,17,16,15
11016,22,20,18,17,17,15,16,20,22,21,19,18,18,17,18,22,23,22,18,17,17
11046,21,21,17,17,18,17,18,20,22,22,18,17,17,17,18,21,23,23,17,17,17
11076,23,21,16,14,14,13,14,18,22,22,18,15,15,14,15,21,21,20,17,16,15
11121,22,21,17,14,13,12,14,20,21,21,18,15,14,13,15,21,22,22,17,15,15
11151,21,21,17,16,17,16,17,20,21,22,19,17,18,17,18,21,23,23,19,17,17
11176,22,21,18,15,14,14,14,19,22,21,19,16,15,15,16,20,22,22,18,16,16
11206,24,23,17,15,14,14,14,18,22,23,18,14,15,16,17,22,23,20,18,16,15
11276,22,22,17,14,13,12,12,17,21,21,18,13,14,14,16,21,23,22,18,15,16
11291,23,22,18,17,15,14,15,18,22,21,18,16,17,17,17,21,22,20,18,16,16
11316,22,22,17,14,12,11,11,16,20,21,17,14,15,15,15,21,23,20,17,16,15
12011,22,22,18,14,13,12,13,18,22,22,19,14,15,15,16,21,23,21,18,16,16
12041,21,22,17,14,13,13,13,17,20,21,18,15,16,16,16,19,23,21,17,16,16
12141,20,21,17,14,13,13,13,17,20,21,19,15,16,16,16,18,22,21,16,15,16
12181,21,21,17,14,13,13,13,17,20,21,19,15,15,16,16,17,22,21,17,16,15
12231,20,20,17,14,13,13,13,18,20,20,18,14,15,16,15,17,23,21,16,15,16
12261,21,21,18,15,14,13,14,18,21,21,19,16,16,17,16,17,21,20,16,15,15
12266,20,21,17,15,14,14,14,19,20,21,18,15,15,16,15,18,20,20,17,16,16
12301,22,22,19,15,14,14,14,19,21,21,19,17,18,17,16,18,21,19,17,15,16
12386,22,21,17,15,14,14,14,18,21,21,18,16,16,15,15,20,20,19,17,16,17
12396,22,21,18,15,15,14,15,19,21,21,18,16,16,16,15,19,20,19,17,15,16
12411,20,19,16,14,13,13,13,17,19,19,17,15,15,14,14,18,19,18,15,15,15
12442,22,21,18,16,15,15,16,19,22,22,19,17,17,17,16,18,19,19,17,16,16
12451,21,20,18,16,15,15,16,20,22,22,19,17,17,16,16,17,18,20,16,15,16
12512,20,20,17,15,14,14,15,18,20,20,18,16,16,15,15,18,18,17,15,15,15
12551,20,20,17,15,14,13,14,19,21,21,18,16,15,14,15,18,18,17,15,15,14
12596,21,22,20,17,15,15,16,20,22,22,19,17,17,15,16,19,18,17,16,16,16
12626,22,22,17,15,14,14,14,19,21,21,18,16,16,15,16,19,17,16,15,15,16
12632,22,22,18,15,14,14,14,18,22,21,18,16,15,14,16,18,17,16,14,14,15
12691,22,21,18,14,13,13,13,18,21,21,17,15,14,14,15,17,15,14,14,14,14
12746,20,19,15,13,13,13,14,18,21,20,16,14,14,15,15,16,15,15,14,15,15
15041,18,19,14,12,11,12,12,17,19,20,15,12,13,14,14,18,20,18,15,14,15
15076,21,21,18,14,13,13,14,18,21,21,18,15,16,15,15,19,20,19,17,15,15
13061,23,23,17,14,13,14,16,18,22,23,18,15,14,16,17,21,22,21,18,16,15
13086,23,23,18,15,13,14,15,18,22,22,20,16,16,17,18,21,23,21,18,16,17
13121,22,21,17,15,14,14,14,18,21,22,19,15,16,17,18,21,21,20,18,17,17
13146,23,22,17,17,17,17,18,20,23,24,18,18,19,19,19,22,22,21,18,18,18
13181,23,23,18,16,15,15,15,18,22,22,19,17,17,18,18,21,21,20,19,18,18
13261,22,22,17,14,14,14,15,19,21,22,18,14,16,16,16,21,21,20,17,17,16
13277,21,21,18,16,15,15,15,18,22,21,19,17,18,18,17,19,20,19,19,17,17
13311,22,21,17,14,14,15,15,20,22,21,18,16,17,17,18,20,20,19,18,18,18
13321,20,20,17,14,14,14,14,19,21,21,18,15,16,16,16,20,20,19,17,16,16
14026,23,22,18,14,14,15,15,20,22,22,19,18,19,17,16,20,20,19,18,18,18
14071,23,22,18,16,14,15,15,21,23,23,18,17,18,17,16,20,20,19,18,18,17
14101,23,22,19,17,16,15,15,20,22,22,19,17,17,17,17,19,19,19,17,17,17
14116,21,21,18,17,16,17,17,21,24,23,19,18,18,17,17,19,20,19,17,17,18
14121,22,21,18,17,16,16,16,21,23,22,18,17,17,17,17,19,19,18,17,17,18
14136,23,22,19,17,16,15,16,20,22,21,19,17,17,17,17,19,19,19,17,16,16
14163,20,20,19,19,18,18,18,21,23,22,20,19,19,18,17,19,19,19,17,18,19
14206,20,20,18,17,16,15,16,20,22,21,18,18,18,17,17,19,18,17,16,17,17
14286,22,21,18,17,16,17,17,19,21,19,17,17,16,16,17,16,17,16,15,16,17
15116,21,21,18,15,14,14,15,19,22,22,18,16,16,16,16,19,20,19,17,16,16
15161,21,20,18,15,14,14,14,19,22,21,18,15,16,16,17,19,19,19,17,16,16
15231,20,21,17,15,13,14,14,19,21,22,17,15,16,16,16,18,18,18,16,16,16
15241,23,21,18,16,15,15,15,19,22,22,18,16,17,16,17,19,19,18,17,16,16
15251,21,20,18,15,15,14,14,19,21,21,18,16,16,16,16,19,18,18,16,16,16
15311,22,21,18,16,16,15,15,20,22,22,18,17,17,17,17,19,20,19,17,17,16
15321,23,22,18,17,15,15,16,20,22,22,18,17,16,16,17,20,19,18,17,17,16
15356,23,21,19,17,16,15,16,20,22,22,19,18,17,17,17,20,19,19,17,18,16
15431,23,22,19,18,17,16,17,20,23,22,19,19,18,18,18,19,20,19,17,17,17
15442,21,20,17,14,13,15,14,18,21,20,17,16,16,16,16,18,16,16,15,16,15
16026,24,23,16,15,15,15,16,20,22,21,16,15,15,15,15,20,19,19,16,16,17
16061,24,23,19,17,17,17,18,19,21,22,19,18,17,17,18,20,20,21,19,18,18
16076,21,19,17,15,15,16,16,20,21,21,17,16,16,16,15,19,19,19,17,17,18
16091,21,20,18,17,16,17,17,20,21,22,19,18,17,17,18,20,19,19,18,18,19
