Station Number,2022092221,2022092224,2022092303,2022092306,2022092309,2022092312,2022092315,2022092318,2022092321,2022092324,2022092403,2022092406,2022092409,2022092412,2022092415,2022092418,2022092421,2022092424
11001,12,10,12,13,15,16,17,16,16,16,15,16,19,22,21,15,15,14
11016,13,12,13,14,16,18,17,16,16,16,16,17,20,23,20,16,16,15
11046,14,16,15,16,18,19,18,17,17,17,17,19,22,21,18,15,15,15
11076,11,8,8,10,15,17,17,16,16,15,15,16,19,22,22,15,14,12
11121,8,8,8,10,15,18,18,15,14,14,14,16,19,21,20,14,13,12
11151,12,15,15,14,18,19,21,17,17,17,17,19,22,22,19,15,16,15
11176,10,10,11,12,15,18,18,16,15,15,15,16,20,21,20,15,15,14
11206,11,10,11,12,15,18,18,16,16,15,16,16,19,22,21,15,15,14
11276,8,8,8,9,15,18,18,15,14,14,14,15,21,21,21,15,14,13
11291,12,11,12,12,15,17,16,16,16,16,16,15,22,24,21,16,15,15
11316,9,7,6,8,14,18,18,14,14,13,13,13,22,23,20,15,14,14
12011,9,9,9,10,15,18,18,16,15,14,15,15,22,22,21,15,15,14
12041,9,9,10,11,14,17,18,15,13,14,14,15,20,23,21,15,15,14
12141,9,9,9,8,12,15,17,15,14,14,14,14,21,22,20,15,15,14
12181,10,9,9,8,12,16,17,15,14,14,14,14,22,22,19,15,15,15
12231,8,7,7,7,12,16,18,14,13,13,14,14,23,22,19,15,14,14
12261,11,10,9,8,11,15,16,14,14,14,14,14,21,22,19,15,15,15
12266,10,9,8,9,13,17,18,15,14,14,15,18,24,22,19,15,14,14
12301,12,11,10,9,12,16,17,15,14,14,15,17,22,22,20,16,16,15
12386,11,9,10,9,12,17,18,14,13,15,15,15,20,22,21,15,14,14
12396,10,9,9,9,13,16,17,14,13,14,14,15,22,22,20,16,15,13
12411,9,6,5,6,12,18,18,14,12,13,13,14,22,21,18,14,14,13
12442,14,13,11,10,12,17,17,16,15,15,15,16,21,22,20,17,16,14
12451,12,12,11,11,13,18,17,15,14,15,15,18,24,23,19,17,16,14
12512,11,10,10,11,14,18,19,14,14,15,15,18,23,21,18,15,15,13
12551,12,11,9,10,14,17,17,14,13,14,14,18,22,21,17,15,15,13
12596,13,12,12,12,15,18,18,15,15,15,16,19,23,22,18,17,16,15
12626,13,12,10,12,15,17,16,14,14,15,16,18,23,21,18,17,16,14
12632,12,10,8,11,14,17,17,13,13,16,17,18,22,20,16,15,14,13
12691,12,9,8,9,12,14,14,13,13,14,14,15,19,18,16,15,15,14
12746,10,9,9,10,12,17,18,15,14,14,14,17,18,19,15,14,13,12
15041,9,7,7,8,11,17,16,13,12,12,13,14,20,19,18,13,12,12
15076,11,10,10,9,12,16,17,14,13,14,14,14,20,21,19,15,14,13
13061,8,10,10,12,16,19,18,15,14,15,15,17,21,21,20,14,16,15
13086,9,12,10,11,16,19,20,16,15,16,16,18,23,21,20,16,16,15
13121,10,11,12,13,17,20,19,16,15,15,17,18,22,21,19,15,16,16
13146,14,15,14,14,18,18,18,17,17,17,18,19,22,21,19,15,16,15
13181,12,13,13,14,16,18,19,17,16,17,18,20,23,22,20,17,16,15
13261,10,10,10,12,15,19,20,15,14,15,16,18,22,21,20,14,13,14
13277,14,13,12,12,14,18,18,17,16,16,17,19,23,21,19,17,16,16
13311,11,11,12,15,17,20,19,17,17,17,18,19,24,22,20,16,16,16
13321,13,12,11,12,14,18,19,16,16,15,16,18,21,22,20,15,13,13
14026,14,14,14,15,15,19,20,16,17,17,18,21,23,21,20,17,16,16
14071,14,14,14,14,15,19,18,15,16,16,17,19,22,22,20,16,14,14
14101,13,14,14,14,14,18,18,16,15,16,16,18,20,23,21,17,14,14
14116,16,15,15,16,16,19,19,17,17,18,19,19,24,24,22,16,16,15
14121,14,15,15,15,16,19,18,16,16,16,18,19,22,22,20,15,14,14
14136,14,14,14,14,15,18,18,16,15,16,17,19,21,21,20,16,14,13
14163,15,15,16,17,16,18,19,18,18,18,20,21,23,23,20,18,18,17
14206,15,14,14,15,16,18,19,16,16,16,17,20,20,19,19,15,15,14
14286,13,14,14,14,15,17,17,16,16,17,17,19,20,18,18,14,14,15
15116,14,14,13,12,14,18,18,16,15,16,16,17,21,21,20,16,14,13
15161,12,12,11,12,15,18,18,16,15,15,16,16,22,21,20,15,14,13
15231,13,11,10,10,13,17,18,14,14,15,15,18,21,23,21,16,14,13
15241,14,13,12,12,14,17,18,16,15,16,16,17,20,23,21,17,15,14
15251,14,12,12,12,14,16,16,15,15,16,16,18,21,23,20,17,15,13
15311,14,14,12,12,14,18,18,15,16,16,16,18,21,22,20,15,14,13
15321,14,13,13,12,13,18,20,15,16,16,16,18,22,22,20,17,15,13
15356,14,14,14,12,14,18,18,16,15,16,17,20,22,22,20,18,16,14
15431,15,15,15,15,16,19,19,17,16,17,17,20,21,21,20,17,16,15
15442,13,12,12,12,15,17,17,14,15,16,17,19,19,19,18,16,14,13
16026,11,11,11,13,17,20,22,17,16,17,17,17,24,21,20,15,14,15
16061,15,15,16,17,18,20,22,19,19,19,19,20,21,19,19,16,16,16
16076,14,14,14,16,17,19,20,17,17,17,19,20,23,21,20,15,15,16
16091,14,14,13,15,17,20,19,17,18,17,18,19,21,23,21,16,16,16
16156,14,15,16,17,18,20,20,18,18,20,21,21,21,21,20,17,15,16
16206,15,15,14,15,16,19,19,17,16,18,18,19,21,20,19,17,14,15
16217,14,14,15,15,16,18,18,17,17,18,20,20,21,20,19,16,15,15
16252,16,16,17,17,17,18,18,17,18,18,20,20,21,21,19,17,16,15
16281,12,13,14,15,16,17,18,15,15,17,19,20,19,18,17,14,13,13
16286,13,13,12,13,16,18,17,15,15,17,17,18,20,20,18,14,13,13
16321,17,17,17,18,17,19,18,17,18,18,20,21,22,22,21,17,14,14
17036,10,9,8,10,15,15,16,14,14,15,15,14,23,24,21,15,14,15
17076,10,8,8,10,14,16,18,14,14,15,15,14,23,24,21,15,13,14
17091,8,7,6,7,12,17,17,14,12,13,13,13,21,23,20,15,14,14
17112,12,13,10,10,14,17,17,15,15,15,16,16,22,22,21,17,16,14
17166,13,11,10,12,15,18,18,15,14,15,15,15,21,21,21,17,15,13
17196,8,6,5,7,11,17,17,14,12,13,13,13,19,23,20,16,15,15
17246,12,10,9,12,16,17,17,15,15,15,15,17,23,24,22,15,14,13
17306,12,10,8,10,14,18,18,14,14,15,14,15,20,22,20,15,14,12
17316,11,8,7,9,15,17,18,14,14,13,13,15,20,23,21,15,14,12
17341,12,11,11,14,16,18,18,15,15,16,16,17,24,26,24,15,14,15
17351,9,9,11,13,18,20,18,15,17,15,16,18,24,25,24,16,15,15
17482,10,8,6,8,13,17,18,14,12,13,13,15,19,21,17,14,14,12
17501,11,8,6,9,14,17,17,14,14,14,13,15,20,22,19,13,13,11
17521,11,9,8,10,14,17,18,15,13,13,13,16,21,23,20,14,14,14
17546,10,11,10,12,18,18,17,15,15,16,15,18,23,24,23,15,14,15
17561,10,9,8,9,17,19,17,15,15,16,15,16,24,26,25,16,15,15
17596,11,9,7,9,14,17,17,14,13,14,12,16,19,22,18,13,13,12
17607,11,9,8,10,15,17,17,14,13,14,13,17,20,22,19,13,14,14
17631,10,8,8,11,15,17,17,15,14,14,14,16,22,24,23,14,13,14
17717,10,8,8,9,16,18,18,15,13,13,14,17,23,23,22,14,14,14
18038,11,10,11,13,16,17,17,14,15,14,16,16,20,22,23,15,15,13
18136,10,10,11,13,17,16,16,16,14,16,16,17,22,25,25,17,15,15
18161,7,8,10,12,17,16,16,14,14,15,16,16,19,23,22,15,15,14
18171,8,9,9,11,17,17,17,15,14,15,16,16,20,24,24,17,15,14
18256,8,9,11,13,18,17,16,15,15,15,18,17,21,24,23,17,15,15
18273,12,12,13,13,17,16,16,15,15,17,18,18,21,22,21,18,16,15
18281,11,11,13,14,17,17,16,15,16,17,19,18,21,22,21,18,16,15
18311,8,10,11,13,18,17,16,15,15,17,17,17,20,22,22,17,15,13
19021,8,8,7,11,16,16,16,14,14,15,13,15,19,22,21,14,13,14
19051,8,7,9,11,16,16,17,15,13,14,14,14,18,21,22,14,13,14
19076,8,7,9,12,14,15,15,14,13,14,14,15,20,21,21,13,13,13
19151,8,7,8,11,17,17,17,15,14,15,15,16,19,22,22,16,15,14
19191,9,9,9,11,16,17,17,15,15,15,15,15,19,22,22,16,16,14
19261,9,7,9,11,16,17,17,15,15,15,15,15,20,23,23,16,15,13
19311,11,13,14,15,17,16,16,16,16,18,18,18,21,22,22,17,16,15
19376,10,11,10,11,17,17,17,15,15,17,16,17,20,22,23,17,15,15
19416,11,10,10,11,16,16,17,15,15,16,15,16,20,22,21,16,14,15
19432,13,12,10,11,16,17,17,16,15,15,16,17,19,21,21,17,15,16
19451,12,12,14,15,16,16,15,14,14,17,16,17,18,20,19,16,15,16
20146,10,8,7,9,15,16,18,14,13,14,13,15,18,22,19,13,14,14
20186,12,9,6,9,12,14,15,13,13,13,12,13,16,20,16,12,12,11
20266,12,9,9,10,14,16,17,14,13,14,14,15,19,21,18,15,14,12
20276,12,10,9,10,15,18,19,16,14,16,14,15,20,23,21,16,15,15
20341,12,10,10,11,15,17,18,16,14,16,14,15,19,23,21,17,15,15
20356,13,10,10,11,13,14,15,13,13,14,13,14,18,21,18,15,16,14
20361,13,11,10,11,13,15,15,14,14,13,14,15,19,22,19,15,15,14
20371,13,11,10,11,14,16,17,15,15,14,13,14,19,22,19,16,15,14
20421,13,11,10,10,13,14,15,14,13,14,13,13,18,21,19,15,14,14
20432,13,12,11,11,14,15,16,14,15,15,14,14,19,22,19,16,16,15
20441,12,10,11,12,14,16,17,15,15,16,15,14,19,22,21,17,15,14
20506,11,11,12,12,15,17,18,17,16,15,15,16,20,23,22,17,15,14
20556,9,8,9,10,13,15,15,14,13,15,13,14,20,23,22,15,14,13
20601,12,9,9,11,13,14,15,13,13,13,13,14,18,21,20,14,14,13
20606,12,11,10,11,13,14,15,14,13,14,14,14,19,22,21,15,14,13
20631,13,13,12,12,15,17,17,16,15,15,14,16,20,21,21,14,14,14
20696,12,10,9,11,14,15,15,14,13,14,14,14,19,22,22,14,14,13
20751,14,14,12,13,15,15,16,17,16,16,14,16,20,24,24,15,15,14
21111,13,13,14,14,16,19,19,16,15,16,17,20,20,18,19,17,15,14
21126,12,11,11,11,15,20,20,16,16,16,15,19,20,20,18,15,15,13
21161,12,12,12,14,16,18,17,16,15,16,16,17,18,19,19,13,11,11
21171,14,14,15,15,17,18,17,17,16,17,17,17,20,21,20,15,13,13
21187,15,15,16,15,17,18,18,17,16,17,18,19,20,21,19,16,16,14
21226,17,16,17,17,18,18,19,17,17,18,20,20,22,21,19,16,14,13
21261,16,17,17,16,17,18,18,17,16,17,17,19,21,22,19,17,15,14
21276,14,14,15,15,17,19,19,17,16,16,18,20,23,20,20,17,15,14
21297,16,16,17,17,19,20,20,18,18,19,20,20,22,21,20,17,16,15
21312,14,14,15,15,16,17,17,17,17,16,16,18,20,21,21,15,15,13
21323,16,16,17,17,17,17,17,17,17,18,18,20,21,21,21,17,17,16
22036,10,9,9,10,14,18,19,16,15,15,16,17,19,19,16,15,15,13
22141,15,14,15,15,16,18,18,17,16,17,18,20,23,19,19,16,15,14
22156,12,11,12,13,16,19,19,17,17,16,17,18,22,22,20,15,15,13
22241,14,14,14,16,17,19,20,18,18,18,19,21,23,21,20,17,16,15
22291,12,11,13,15,17,19,18,17,17,17,18,20,24,21,20,15,15,13
22306,9,9,10,12,16,18,17,16,16,15,17,18,20,21,19,14,16,12
22327,14,13,14,17,18,19,18,17,18,18,18,20,23,20,19,16,17,15
22391,14,15,15,14,15,15,16,17,16,16,17,19,21,20,18,15,16,15
23031,17,17,18,17,18,18,18,17,17,19,20,20,21,21,19,16,15,14
23086,16,16,17,17,18,18,18,17,17,18,19,18,22,22,21,18,16,15
23166,16,16,16,16,19,20,20,16,18,19,19,20,22,21,20,17,16,15
23206,16,16,18,17,19,20,18,16,18,19,20,19,22,21,21,17,16,15
23226,16,17,18,19,20,20,20,18,19,19,21,21,22,23,23,17,16,15
23232,16,17,18,18,20,19,20,18,19,20,20,20,21,21,21,18,16,14
23326,17,18,18,18,20,21,19,18,20,20,20,20,22,23,23,19,16,15
23376,17,18,18,18,20,21,20,19,20,21,21,21,21,22,21,17,16,16
24141,17,15,17,19,20,21,22,19,20,22,21,21,21,20,20,16,15,15
24041,16,16,17,17,18,20,20,18,18,19,20,19,20,21,21,17,16,17
24051,16,16,17,18,18,19,19,18,18,19,19,19,20,21,21,16,14,14
24101,17,17,18,19,20,20,22,20,20,21,21,20,21,20,20,17,16,17
24201,15,14,16,17,19,20,19,17,17,18,19,19,20,20,20,16,13,14
24217,16,17,18,18,20,21,21,19,19,20,21,21,21,21,21,18,17,17
31001,15,16,17,18,19,19,18,19,19,19,19,19,21,21,21,18,17,17
31111,17,17,18,18,19,20,21,20,20,19,19,20,23,20,20,19,16,15
31121,17,17,19,19,20,20,20,20,21,20,20,21,24,22,20,18,16,16
31136,16,16,16,16,19,22,20,20,20,19,19,19,20,19,21,18,16,15
31156,17,17,19,17,19,20,20,20,20,20,20,19,22,20,19,17,16,15
31186,17,17,17,17,19,21,23,20,20,19,19,19,19,20,21,17,17,17
31201,17,17,19,19,20,21,22,21,21,20,19,20,23,20,21,18,17,15
31296,17,16,16,17,19,21,22,20,20,20,19,20,21,21,21,20,17,16
31312,17,17,17,17,20,21,21,21,20,20,20,20,23,21,20,20,17,17
31332,16,17,18,19,20,21,21,20,19,20,19,20,22,20,18,19,18,16
31336,16,17,17,18,19,20,20,20,20,20,19,21,24,20,18,17,16,16
31366,16,16,16,16,18,21,22,19,19,19,19,19,21,21,22,19,17,17
31436,15,17,16,16,18,20,21,22,19,20,20,21,20,21,23,17,17,16
31461,17,16,16,17,17,21,22,20,18,19,18,19,24,20,21,20,17,16
31466,16,16,15,15,17,20,21,19,19,19,19,20,23,20,20,19,17,15
31482,11,12,13,15,17,18,18,19,18,17,17,18,19,15,13,14,12,11
31506,17,17,18,18,19,20,21,21,21,20,20,20,25,21,20,18,18,17
31586,15,15,15,16,18,21,21,20,19,18,19,19,24,21,18,17,18,16
31602,17,17,18,18,19,21,22,21,21,20,20,20,26,22,19,17,18,17
31646,15,15,16,16,19,22,21,20,19,18,18,19,24,19,18,18,15,14
31662,13,13,14,15,17,20,21,19,18,18,17,18,21,19,16,15,15,15
31721,17,16,15,15,18,22,23,20,19,20,20,19,23,23,18,15,17,16
32056,17,18,19,17,19,22,24,22,21,21,21,21,20,20,22,19,18,18
32111,16,17,18,18,18,22,24,22,21,20,20,21,21,20,20,21,18,17
32126,15,16,17,18,19,23,24,22,20,20,19,19,24,20,19,20,18,16
32136,16,16,17,18,20,23,24,22,20,19,19,19,25,21,19,19,18,17
32146,16,15,16,16,18,22,23,21,19,18,18,18,23,21,17,16,16,15
32206,15,16,16,16,20,21,22,19,19,18,19,19,23,21,18,15,16,15
32266,14,14,14,14,19,21,20,19,18,17,18,17,22,19,17,14,15,14
32286,17,17,17,17,20,23,25,22,20,19,19,20,20,21,22,20,15,14
32287,18,18,19,17,19,23,25,23,21,20,20,21,21,21,21,22,17,16
32296,16,17,18,18,20,24,25,22,21,20,19,20,21,20,20,20,16,15
32311,15,16,17,17,20,24,24,20,20,19,19,19,23,19,18,17,17,16
32402,18,18,19,19,21,25,26,24,23,22,21,21,21,21,20,22,18,17
32407,16,16,17,18,21,23,24,22,20,19,19,20,23,20,19,18,17,16
32466,15,16,17,18,20,22,23,21,19,18,18,20,22,23,18,17,18,16
32476,19,19,19,19,21,22,23,21,21,21,21,21,21,22,18,17,18,16
32496,16,15,16,19,20,22,24,22,20,19,18,20,24,20,19,18,17,16
32551,17,18,19,18,20,24,25,22,21,20,19,21,22,24,20,18,19,17
32571,18,19,18,20,21,25,26,21,21,21,21,22,26,22,20,19,17,17
32581,18,19,18,20,21,24,25,22,21,21,21,21,24,23,20,17,18,16
32596,18,20,19,20,21,25,24,22,22,21,21,21,24,24,20,18,20,18
32616,19,19,19,21,22,25,25,23,22,21,20,22,21,21,21,24,20,18
32626,18,18,17,19,21,24,24,21,21,21,20,20,25,20,19,19,19,17
32691,17,18,18,18,20,23,24,21,20,20,19,19,23,24,20,17,18,17
32771,17,16,19,20,22,22,23,20,20,20,20,21,22,23,19,16,17,16
33006,16,17,17,17,19,21,22,20,19,19,19,18,24,23,19,16,16,15
33026,16,16,17,17,20,22,22,20,20,20,20,20,23,24,19,15,16,15
33071,15,17,15,15,19,21,21,19,20,21,21,21,23,23,19,14,17,16
33136,16,17,17,17,19,22,24,21,20,19,19,18,23,26,22,16,16,15
33146,18,17,17,18,21,21,22,21,19,19,18,18,23,26,22,18,16,15
33166,16,16,17,16,19,20,22,21,21,21,21,21,23,22,20,15,16,15
33176,13,14,14,15,19,19,20,20,20,20,20,20,21,21,19,14,15,14
33186,14,14,16,17,19,22,21,20,19,19,20,20,22,22,21,15,15,14
33206,17,18,18,18,21,22,22,21,20,19,19,19,23,27,24,17,16,15
33226,15,15,15,15,19,20,20,21,20,19,20,20,21,23,21,15,17,16
33296,16,16,16,16,19,21,22,22,21,22,22,22,22,24,23,16,18,17
33326,17,16,16,17,20,22,22,23,20,20,19,19,22,27,26,17,17,17
33336,18,19,18,18,21,22,24,22,20,21,21,20,23,27,25,18,17,18
33371,14,14,14,14,19,20,19,18,20,20,20,19,19,21,19,13,14,12
