Station Number,2022100306,2022100309,2022100312,2022100315,2022100318,2022100321,2022100324,2022100403,2022100406,2022100409,2022100412,2022100415,2022100418,2022100421,2022100424,2022100503,2022100506,2022100509,2022100512,2022100515,2022100518,2022100521,2022100524
11001,15,18,20,20,16,15,16,16,17,19,14,12,10,8,8,7,8,11,9,8,6,5,6
11016,17,19,21,20,18,18,18,18,19,19,14,13,11,9,8,8,8,10,10,10,7,6,6
11046,16,19,20,19,17,18,17,18,17,15,13,12,9,9,8,7,7,10,10,10,6,5,6
11076,12,17,21,20,16,15,16,16,16,18,14,12,9,7,7,8,8,10,9,8,6,3,3
11121,11,18,21,20,17,16,17,16,16,18,14,13,8,7,6,6,6,10,8,8,5,3,3
11151,17,19,21,21,17,18,19,19,18,17,14,13,10,9,9,8,7,11,11,10,6,6,6
11176,16,18,20,20,18,17,18,16,17,18,15,12,9,7,8,8,7,10,9,8,5,4,4
11206,15,19,21,22,16,15,17,17,16,17,19,13,9,8,9,9,9,11,10,9,6,4,4
11276,10,17,21,21,16,14,15,16,14,18,18,14,10,9,8,8,9,11,11,9,6,4,4
11291,13,18,21,19,17,15,15,16,17,18,19,15,11,9,9,9,9,11,13,9,8,5,5
11316,8,17,21,21,16,14,14,16,15,18,18,15,10,9,9,9,9,11,13,11,7,5,4
12011,10,18,22,21,16,15,16,16,16,19,18,14,10,9,8,8,8,10,11,9,6,5,5
12041,12,15,20,20,15,14,14,15,15,17,18,15,10,10,9,9,10,9,11,10,7,6,5
12141,10,16,20,20,15,15,15,15,16,17,19,16,11,11,10,9,8,9,11,10,7,7,6
12181,11,17,20,21,15,14,14,14,16,17,19,18,11,10,9,8,8,9,11,12,7,7,6
12231,9,17,19,20,15,13,13,15,13,18,20,18,10,9,9,8,7,10,10,10,6,6,5
12261,13,18,21,21,16,15,15,16,15,17,19,18,11,10,9,8,7,10,11,10,7,7,6
12266,11,17,20,20,15,14,15,15,14,17,21,20,11,9,9,8,6,10,9,10,6,6,6
12301,14,18,21,21,16,15,16,16,16,17,20,19,11,10,10,9,8,10,10,10,8,8,6
12386,11,17,21,21,15,12,13,14,15,15,20,19,12,11,11,9,8,10,11,10,7,6,5
12396,12,18,21,21,16,14,15,15,16,17,19,18,12,11,10,8,6,10,11,11,8,7,5
12411,9,15,19,19,13,12,13,14,13,15,19,18,11,9,9,8,4,8,9,9,6,5,4
12442,12,16,20,20,16,15,15,15,15,15,19,18,12,12,11,8,7,9,11,11,9,9,7
12451,13,18,21,21,16,16,16,17,16,16,20,19,12,11,10,8,7,9,11,11,8,8,7
