Station Number,2022101615,2022101618,2022101621,2022101624,2022101703,2022101706,2022101709,2022101712,2022101715,2022101718,2022101721,2022101724,2022101803,2022101806,2022101809,2022101812,2022101815,2022101818,2022101821,2022101824
11001,16,12,12,12,12,10,9,10,8,7,6,6,5,5,8,9,8,6,5,5
11016,16,14,15,14,13,11,10,9,8,6,6,6,6,5,7,10,9,6,6,6
11046,16,14,14,14,14,8,10,8,7,6,6,6,6,5,7,9,8,5,5,4
11076,16,12,12,11,10,8,10,9,7,5,3,3,4,4,8,9,9,4,3,2
11121,16,12,12,12,12,10,9,8,8,5,3,4,3,2,6,9,8,4,2,2
11151,16,14,15,14,14,10,11,8,8,7,6,6,6,5,8,10,9,7,6,6
11176,16,12,13,13,12,11,9,8,8,5,4,4,4,3,6,9,8,5,4,4
11206,17,12,12,11,11,10,15,9,9,6,3,3,4,4,7,9,8,5,4,4
11276,18,11,11,10,9,9,14,11,9,6,2,2,3,4,6,9,8,5,4,4
11291,16,12,12,12,11,10,16,11,9,7,5,4,5,4,8,10,7,6,5,5
11316,18,11,10,10,9,8,14,13,9,6,3,2,4,5,7,9,7,5,5,5
12011,17,12,11,11,9,10,14,11,9,7,4,4,5,5,7,9,8,6,5,5
12041,16,12,11,10,9,10,14,12,9,7,4,4,5,5,6,9,7,5,5,5
12141,16,12,11,11,10,9,15,15,11,8,5,5,7,5,7,8,8,5,5,5
12181,17,11,11,11,10,10,15,16,13,6,5,4,6,5,7,9,8,5,5,5
12231,16,10,11,9,9,9,15,17,13,7,5,3,5,5,7,8,7,5,5,5
12261,16,12,12,11,11,11,15,17,13,7,6,4,6,5,7,9,8,5,5,5
12266,16,11,11,10,10,9,15,16,14,7,6,4,5,5,7,8,7,5,4,5
12301,17,13,12,11,11,10,16,17,14,8,6,5,5,6,7,9,8,6,6,5
12386,16,12,11,9,10,11,14,17,14,9,6,4,5,7,7,9,8,6,6,6
12396,16,12,11,11,10,10,14,17,15,8,7,5,5,5,7,9,9,6,5,6
12411,15,10,9,8,8,7,14,15,14,7,6,3,4,5,6,7,7,5,4,5
12442,18,13,11,11,10,10,14,17,14,8,7,6,5,5,7,9,8,7,6,5
12451,17,13,12,11,11,10,15,16,15,7,7,6,5,5,6,8,8,6,6,5
12512,16,11,10,9,9,10,15,16,14,7,7,4,4,3,5,8,7,5,5,5
12551,16,11,10,10,9,9,15,16,15,6,6,5,4,4,6,8,9,6,6,5
12596,17,13,11,12,10,10,15,18,16,9,8,6,5,5,8,10,9,8,7,6
12626,15,12,10,11,10,10,15,17,16,9,6,5,6,6,8,9,9,8,7,7
12632,15,11,11,12,9,9,15,17,15,8,6,4,5,4,8,8,8,6,6,5
12691,15,10,9,8,7,8,13,17,14,8,7,3,5,6,7,7,7,6,5,5
12746,14,9,9,8,8,10,13,15,14,8,6,3,4,6,7,8,8,5,4,5
15041,15,10,10,10,9,10,14,14,10,6,3,3,5,4,6,8,5,4,4,4
15076,16,12,11,11,11,11,14,15,13,8,5,4,5,6,6,9,7,5,4,5
13061,16,12,12,12,9,11,14,10,8,6,5,5,5,4,7,10,8,6,6,6
13086,16,13,13,12,12,13,16,11,9,7,6,6,6,5,7,10,9,7,7,7
13121,16,12,12,12,12,13,15,11,10,7,6,6,6,5,8,10,8,7,6,6
13146,15,14,14,13,14,14,17,12,10,7,6,6,7,6,10,10,9,7,6,6
13181,16,13,13,12,12,13,14,12,11,7,7,7,7,6,8,10,9,8,7,7
13261,17,11,11,11,10,11,16,15,11,7,5,5,5,4,8,10,9,6,6,6
13277,16,13,12,12,11,11,14,14,11,8,7,7,8,7,9,10,9,8,8,8
13311,19,13,12,12,10,12,17,14,11,7,7,7,7,7,9,10,9,8,8,8
13321,18,12,11,12,11,11,16,16,11,8,5,5,6,6,8,10,9,6,6,6
14026,17,13,13,14,12,11,16,15,12,9,7,7,6,6,9,9,9,8,9,9
14071,17,13,13,13,13,12,16,17,13,9,6,7,7,6,8,10,10,8,8,8
14101,16,13,12,12,12,12,16,17,13,9,6,6,6,5,8,10,9,6,6,6
14116,17,12,12,12,11,10,15,18,12,8,6,6,6,6,9,11,9,6,6,6
14121,18,13,12,13,13,12,15,17,12,9,6,6,6,6,9,10,10,7,7,7
14136,16,13,12,12,12,11,16,17,13,9,6,6,6,5,8,10,10,6,5,5
14163,17,14,14,13,13,12,14,17,13,10,7,6,7,6,9,10,9,8,7,7
14206,16,13,12,13,12,12,16,17,15,9,7,5,5,3,8,10,10,5,4,4
14286,15,12,12,13,12,12,14,15,15,8,5,4,5,5,7,8,7,5,6,5
15116,17,12,12,12,12,12,16,17,12,8,5,5,5,5,8,10,8,6,5,6
15161,16,12,11,11,11,11,15,17,13,9,6,4,6,6,8,9,8,6,6,6
15231,17,12,12,12,10,9,15,17,13,8,5,4,5,6,8,9,8,6,6,6
15241,16,13,12,12,11,11,15,17,14,9,6,5,6,6,7,9,9,7,6,6
15251,17,12,11,11,11,10,14,17,15,9,7,5,5,5,8,10,9,7,6,6
15311,17,12,12,12,11,11,16,17,13,9,5,5,6,6,8,10,10,6,6,6
15321,17,13,12,11,12,11,14,18,15,9,6,6,6,6,7,10,9,6,6,6
15356,16,13,13,13,12,12,16,17,14,10,7,7,6,5,8,10,10,7,6,6
15431,17,14,13,13,13,12,16,18,14,9,7,7,6,5,8,10,9,6,6,6
15442,15,11,11,11,10,11,15,16,14,8,5,4,4,3,6,8,9,4,4,4
16026,19,12,11,9,9,9,16,13,10,6,4,5,3,4,9,8,8,5,5,5
16061,18,14,14,12,13,13,15,14,11,7,6,6,5,6,8,9,9,7,7,7
16076,17,12,12,10,9,11,16,16,11,6,5,5,4,4,7,8,8,5,6,5
16091,17,13,12,12,10,11,16,17,11,7,6,7,6,5,8,9,8,6,6,6
16156,19,14,13,11,11,10,14,16,12,8,6,5,5,6,9,9,9,7,7,7
16206,17,13,12,10,10,10,13,16,12,7,6,5,6,6,8,10,8,7,7,6
16217,15,13,12,11,11,10,14,16,12,8,5,5,6,4,8,9,8,6,6,6
16252,18,13,12,13,13,12,15,15,11,7,7,7,6,8,10,9,8,7,7,7
16281,14,11,11,11,11,10,13,15,12,6,3,2,3,3,5,7,6,4,3,3
16286,15,11,11,10,8,7,13,16,13,7,4,3,4,3,8,7,7,6,5,5
16321,16,13,12,11,10,9,14,17,11,8,5,5,6,5,10,9,8,6,6,6
17036,15,11,12,10,9,10,16,18,11,6,4,3,5,4,8,9,8,5,5,4
17076,17,11,11,10,9,9,16,18,12,7,5,3,5,4,9,10,8,5,5,4
17091,17,11,11,11,10,9,15,17,14,6,4,3,5,5,7,8,7,5,5,5
17112,16,13,12,10,9,8,15,17,12,8,6,5,6,6,9,9,9,7,6,5
17166,17,11,10,10,10,9,13,17,14,8,7,5,5,6,9,10,8,6,5,5
17196,18,11,10,10,8,9,15,17,15,7,4,4,5,6,8,8,7,5,6,5
17246,17,12,11,11,10,11,13,17,17,8,7,5,3,5,11,9,8,5,5,3
17306,17,12,9,8,7,6,11,16,15,8,6,3,4,5,8,8,8,6,5,4
17316,19,12,9,8,7,5,12,18,16,8,6,3,3,4,9,8,7,4,4,4
17341,16,12,11,11,11,11,14,17,16,9,8,6,5,5,9,9,7,5,5,5
17351,18,12,11,9,9,10,15,18,18,8,7,6,5,5,8,8,8,4,5,4
17482,17,11,9,7,6,6,13,17,15,7,4,3,3,3,6,6,5,3,3,2
17501,18,11,9,8,7,6,12,17,15,8,6,3,2,4,9,8,7,4,3,3
17521,18,12,11,9,9,8,13,17,17,9,8,5,3,3,8,9,8,7,5,4
17546,20,13,11,11,10,11,15,19,18,10,8,6,4,4,9,9,8,5,5,5
17561,19,13,11,10,9,10,16,19,18,10,8,7,3,3,8,9,8,6,5,4
17596,17,11,9,8,7,7,13,16,15,10,7,4,3,3,8,8,6,4,4,4
17607,17,11,9,9,8,8,13,17,16,9,7,4,2,3,8,9,8,5,5,4
17631,18,11,9,9,8,8,14,18,17,9,8,6,2,3,8,9,8,4,4,3
17717,19,11,9,7,8,8,14,18,17,10,8,5,2,2,8,9,8,5,4,4
18038,14,11,11,9,9,10,15,18,17,10,8,7,7,7,10,9,9,6,5,5
18136,16,12,10,9,9,10,14,17,17,13,9,8,5,4,10,10,8,5,5,5
18161,18,12,9,9,11,12,14,18,16,13,8,6,4,4,8,9,8,5,5,5
18171,18,12,10,9,10,11,14,17,16,13,9,7,5,4,9,10,8,5,4,4
18256,17,12,10,9,10,11,16,18,17,13,10,8,5,1,9,9,8,4,3,4
18273,16,13,13,12,13,13,16,18,17,15,12,10,8,6,10,10,8,7,7,7
18281,17,12,13,13,12,13,17,18,17,15,11,10,8,6,11,11,9,7,6,7
18311,17,11,11,11,11,11,16,18,18,14,11,8,3,1,9,9,8,4,3,3
19021,18,11,9,9,10,11,14,17,16,9,8,5,2,2,8,8,7,3,3,2
19051,18,11,9,9,10,11,13,16,16,11,7,4,3,2,8,8,7,5,4,4
19076,16,9,8,8,7,9,14,16,16,11,7,5,2,1,6,6,5,4,4,4
19151,19,11,8,9,9,11,14,17,17,13,9,6,3,0,7,9,7,5,4,3
19191,15,10,8,9,10,11,13,17,17,12,10,8,4,2,9,10,8,6,5,4
19261,15,9,8,9,10,11,15,18,18,12,10,7,3,1,9,10,8,6,5,3
19311,16,11,11,12,12,10,16,18,18,16,13,9,5,3,9,9,8,7,5,5
19376,16,11,9,11,11,12,16,17,17,13,10,7,5,3,9,10,9,5,5,5
19416,13,9,10,11,11,10,15,18,17,13,11,8,5,2,10,10,9,7,6,5
19432,13,11,11,11,12,11,16,18,18,15,12,10,8,6,10,11,10,9,8,7
19451,12,10,10,10,12,12,15,16,16,14,13,7,7,6,8,9,9,7,6,6
20146,18,10,10,10,10,10,12,16,16,11,8,5,1,1,7,8,7,6,6,5
20186,16,9,7,6,6,5,10,15,14,9,5,2,2,2,6,7,6,4,5,5
20266,14,11,10,10,10,8,13,16,16,12,9,5,3,3,8,9,8,5,5,5
20276,15,11,12,12,12,12,12,18,18,13,11,9,4,3,9,10,9,7,7,7
20341,16,12,11,11,12,11,13,17,18,12,10,8,5,4,9,10,9,7,7,6
20356,14,11,11,10,9,9,12,16,15,11,8,6,7,7,9,8,9,8,7,6
20361,14,12,11,11,10,8,12,17,16,11,8,6,7,6,9,8,9,8,6,5
20371,14,10,11,11,11,9,11,15,16,13,9,7,5,6,9,8,8,7,7,6
20421,14,11,11,10,11,11,11,17,16,13,9,7,4,5,10,9,9,8,7,6
20432,15,12,12,12,11,11,12,16,17,13,10,8,7,7,10,10,9,8,8,7
20441,12,10,10,10,10,10,11,17,18,13,10,8,6,5,10,10,9,7,7,6
20506,12,11,11,11,11,11,12,18,17,12,9,7,4,4,10,11,10,7,5,5
20556,14,11,11,9,10,10,11,18,16,11,10,8,5,3,9,10,9,6,5,4
20601,11,9,9,9,8,9,10,16,14,11,8,6,3,4,8,10,9,6,6,4
20606,11,10,10,10,9,10,11,17,16,12,10,7,4,4,9,10,9,6,6,5
20631,13,12,11,12,11,10,13,18,17,13,10,7,6,4,11,12,11,6,5,5
20696,13,9,9,9,9,8,12,17,16,12,10,6,4,2,9,10,10,6,4,3
20751,15,12,10,10,11,12,16,18,17,13,11,8,6,4,10,11,10,8,6,5
21111,17,12,12,12,12,12,17,17,16,9,6,5,4,3,8,10,10,5,4,3
21126,15,10,10,10,9,9,13,17,16,9,5,4,3,4,8,10,9,6,3,2
21161,15,11,11,9,8,8,14,16,15,7,4,2,4,2,7,7,6,3,3,3
21171,15,12,12,12,11,9,15,17,16,8,5,4,5,4,9,9,8,5,5,4
21187,17,14,13,14,13,11,16,17,17,10,7,5,5,5,10,11,10,7,7,5
21226,18,13,12,12,11,10,15,18,15,8,5,5,5,4,10,11,9,6,6,5
21261,17,13,14,14,12,10,15,17,17,9,6,4,5,5,10,11,10,7,7,6
21276,19,12,12,12,12,12,17,17,16,9,6,4,4,2,8,10,10,6,4,4
21297,18,13,13,13,12,11,14,18,16,8,6,6,6,5,10,12,11,6,6,7
21312,16,11,12,11,10,11,15,17,16,8,5,4,4,3,8,10,8,4,5,4
21323,18,13,13,13,13,13,16,17,17,9,8,7,7,6,10,11,10,7,8,7
22036,15,11,10,8,8,8,13,16,15,10,7,5,4,5,7,9,8,5,4,4
22141,19,13,12,13,13,12,16,17,16,10,7,6,5,5,9,11,10,7,6,5
22156,17,11,10,9,10,10,15,17,16,10,7,4,2,3,8,10,9,6,4,2
22241,19,13,12,12,12,13,17,16,16,11,9,6,5,6,10,11,10,8,7,6
22291,17,11,9,8,9,11,17,17,16,13,9,5,2,4,10,11,10,7,6,5
22306,17,10,9,8,8,10,14,17,15,12,10,4,2,2,9,10,10,6,5,3
22327,16,12,11,11,12,13,18,16,16,13,10,7,6,6,9,10,10,7,7,6
22391,16,14,14,13,13,14,16,17,16,15,13,9,8,7,10,10,10,8,9,7
23031,16,12,11,10,9,9,15,17,13,8,5,4,5,5,10,10,9,6,5,6
23086,16,13,13,10,9,9,15,18,15,9,6,5,5,4,10,10,9,7,6,6
23166,17,13,12,11,11,9,14,17,16,9,6,5,5,4,9,9,8,6,5,5
23206,17,13,12,12,12,13,15,17,16,10,7,6,6,7,11,11,10,6,5,5
23226,17,15,13,13,12,12,16,17,17,10,6,5,6,5,11,10,9,7,6,6
23232,17,14,13,12,11,12,16,17,16,11,7,5,6,5,10,11,10,7,7,6
23326,19,13,12,11,11,11,16,17,17,10,7,6,6,7,11,11,10,7,7,7
23376,17,13,12,11,12,12,17,17,15,10,8,7,7,6,10,11,10,7,7,7
24141,17,14,14,13,12,11,16,17,15,10,6,7,7,5,9,10,9,7,7,7
24041,17,14,13,11,10,12,16,16,13,9,7,8,7,7,11,11,10,8,8,9
24051,17,13,12,10,9,9,14,17,13,8,6,5,5,5,10,10,9,7,7,7
24101,18,14,13,14,12,12,17,15,12,10,8,8,8,8,11,10,9,8,8,8
24201,16,13,12,9,8,9,13,17,16,10,6,4,5,5,9,10,9,7,7,7
24217,16,15,13,11,12,12,16,17,15,12,8,8,8,7,10,12,10,9,8,9
31001,17,13,12,11,11,13,17,17,16,12,9,7,6,7,11,12,11,8,8,7
31111,18,13,13,12,11,12,17,19,18,13,10,7,5,5,11,11,10,8,7,6
31121,19,14,13,12,9,11,18,20,18,13,10,7,5,5,11,12,11,8,6,6
31136,16,13,12,11,11,12,17,17,16,11,8,6,6,6,11,10,9,7,7,6
31156,18,15,14,12,11,11,17,18,17,12,11,8,7,7,11,11,10,8,8,7
31186,19,14,12,11,11,10,16,18,16,12,9,7,6,6,10,12,11,8,8,8
31201,18,15,13,10,10,8,17,19,18,12,10,7,6,5,11,11,10,8,8,8
31296,17,15,14,12,11,11,16,19,18,12,11,8,6,7,9,11,10,9,9,8
31312,19,15,14,12,11,11,18,20,18,14,12,9,7,7,10,12,11,9,9,8
31332,19,13,13,12,10,11,18,19,18,13,12,9,8,8,11,11,10,8,8,8
31336,18,14,13,12,11,12,16,19,17,13,10,8,7,7,9,11,10,7,7,7
31366,19,13,11,10,10,12,17,17,16,12,10,8,7,7,9,11,11,8,8,8
31436,19,13,11,10,12,14,17,17,16,12,9,8,6,6,8,11,10,8,8,7
31461,18,15,13,12,11,11,17,19,19,13,11,9,8,7,9,10,11,9,9,8
31466,17,15,13,11,11,12,17,19,18,12,11,8,6,6,8,11,10,8,8,7
31482,11,10,9,8,9,9,13,14,13,9,7,3,1,1,2,4,4,1,2,1
31506,18,14,13,13,12,13,18,20,19,14,11,9,8,7,10,11,10,7,8,7
31586,18,14,13,12,11,11,17,18,18,15,12,8,8,7,10,10,10,8,8,7
31602,18,13,13,12,12,13,17,20,19,15,12,10,8,7,9,11,9,8,7,6
31646,18,13,12,9,9,11,15,18,17,13,10,8,6,5,8,10,9,7,6,6
31662,14,11,10,9,10,12,15,16,15,11,10,8,7,5,7,7,7,6,6,7
31721,18,14,13,11,12,13,15,19,19,14,12,10,9,8,10,11,9,7,7,8
32056,19,14,12,12,13,14,16,18,18,13,11,9,8,8,9,12,11,9,9,9
32111,19,16,14,12,12,13,16,18,18,14,12,10,9,8,10,13,12,10,9,9
32126,19,15,13,11,11,12,13,18,17,15,12,10,9,7,9,11,10,9,9,8
32136,17,14,12,11,12,13,14,17,17,15,13,10,9,7,10,12,11,9,9,8
32146,16,13,11,10,10,12,14,16,16,13,12,10,8,7,9,9,9,7,8,7
32206,15,12,11,10,11,13,15,17,16,14,12,10,9,7,9,9,9,7,7,8
32266,13,10,9,9,10,11,13,17,15,12,11,10,7,4,5,7,6,5,4,5
32286,18,12,12,10,13,14,16,18,18,12,11,9,7,6,9,12,11,7,7,7
32287,21,15,13,12,13,14,17,19,18,14,13,11,10,8,10,13,12,9,9,9
32296,20,15,12,11,13,13,17,19,17,14,12,10,9,7,9,12,11,8,8,8
32311,17,12,11,10,11,12,15,17,16,13,12,10,8,7,8,9,9,8,8,7
32402,19,16,15,13,13,13,15,19,17,16,13,11,10,8,11,14,13,10,10,9
32407,18,12,11,11,12,13,16,18,17,14,11,10,9,7,10,11,11,8,8,8
32466,16,13,12,11,12,13,16,18,18,15,13,11,10,8,10,12,11,9,8,8
32476,15,13,13,13,12,11,15,17,17,14,12,10,9,7,9,10,9,8,8,8
32496,17,13,11,11,12,13,15,18,17,14,12,10,10,7,9,12,11,8,9,9
32551,17,15,14,12,12,13,15,18,19,16,13,11,10,9,10,13,12,9,9,9
32571,17,15,13,14,14,13,17,20,18,16,13,12,11,8,11,13,12,9,9,10
32581,17,13,12,12,14,14,17,19,19,15,13,12,11,8,10,12,11,8,9,7
32596,18,15,14,14,14,13,17,19,17,16,14,12,11,9,10,12,12,10,10,10
32616,18,16,14,14,16,16,20,19,19,16,14,13,12,10,11,13,12,11,11,10
32626,17,14,12,12,13,13,18,19,18,15,13,11,11,9,11,11,10,8,9,9
32691,17,14,13,12,13,12,18,17,17,16,14,12,11,9,10,12,11,9,9,10
32771,15,13,13,13,12,12,16,16,15,14,13,11,10,8,9,10,9,7,8,8
33006,16,12,11,10,11,12,15,19,18,13,12,10,9,7,9,10,9,6,6,6
33026,17,13,12,10,12,13,16,19,18,15,12,11,9,7,9,9,9,7,6,6
33071,16,13,13,12,12,12,15,18,18,14,12,11,9,8,9,10,9,7,7,7
33136,16,13,12,9,11,12,16,19,18,14,13,12,9,7,8,9,9,7,6,7
33146,17,13,12,10,8,10,16,19,19,15,14,12,10,8,11,11,11,8,7,8
33166,17,12,12,11,12,13,14,17,16,13,12,10,9,7,8,9,8,7,6,8
33176,13,12,11,10,10,11,14,17,16,13,11,9,8,6,8,8,8,6,5,6
33186,15,11,10,8,11,11,15,17,16,12,12,11,9,7,8,8,7,5,4,6
33206,17,13,11,9,10,12,17,20,18,14,14,12,10,8,11,12,11,7,6,6
33226,15,13,12,11,12,12,14,17,17,14,11,9,9,8,10,11,10,8,6,7
33296,16,14,13,14,13,13,16,18,17,15,14,12,11,9,11,12,11,8,7,8
33326,16,13,11,9,11,12,17,20,18,15,15,13,11,9,10,11,11,8,7,7
33336,17,13,12,10,12,13,17,20,18,15,15,14,11,10,11,13,12,8,8,7
33371,13,10,9,8,11,12,14,15,14,12,12,9,7,5,6,7,7,4,2,2
33421,16,13,12,11,11,12,13,18,17,14,13,12,10,9,10,12,10,8,7,8
33431,18,14,13,13,13,13,15,18,15,15,14,11,10,9,12,13,11,8,8,9
33441,13,11,10,9,12,12,15,15,13,12,11,9,7,5,6,7,6,4,3,3
33472,18,13,12,10,12,13,17,19,17,15,15,13,12,10,12,13,11,8,8,7
33486,15,11,9,10,10,11,16,16,15,13,11,10,9,8,8,10,8,6,6,7
33501,17,14,13,13,13,13,16,17,15,14,14,12,11,10,11,13,12,9,7,8
33526,18,13,13,13,13,13,17,19,18,15,15,15,13,10,11,13,11,8,8,8
33581,19,13,12,12,13,13,16,17,16,15,15,13,11,9,11,13,12,8,7,7
33616,18,14,12,11,12,14,18,19,18,16,16,15,13,11,12,14,13,9,8,7
33631,17,12,11,11,12,12,16,17,16,14,13,11,10,8,9,11,10,7,8,8
33671,17,12,10,10,11,12,15,17,16,14,13,13,12,10,11,12,11,8,6,6
33716,18,14,14,13,14,13,16,16,15,15,15,12,11,11,12,13,13,10,9,9
33751,17,14,13,11,13,15,19,20,18,16,16,15,14,12,13,15,14,10,9,8
33776,20,15,13,12,13,13,16,15,15,14,14,12,11,10,12,14,13,9,7,7
33781,19,14,14,14,14,14,17,17,16,15,14,13,12,12,13,14,13,9,8,8
33801,19,13,11,11,12,13,16,17,17,15,14,14,13,11,12,13,12,9,8,8
33877,18,14,13,11,13,14,18,18,17,16,15,14,13,11,12,14,13,9,9,8
33911,20,15,14,14,14,14,17,15,16,16,15,14,13,12,13,14,14,10,9,8
33921,17,13,12,13,12,13,16,17,16,15,14,13,12,10,11,13,12,8,7,6
34012,14,12,12,13,13,12,16,15,14,13,13,11,9,8,8,10,9,6,6,6
34026,16,13,11,11,13,14,17,17,17,15,15,14,12,10,11,13,12,8,8,7
34096,17,14,14,14,12,12,17,17,16,15,14,14,12,11,13,14,12,9,8,8
34111,19,14,13,14,12,12,16,16,16,16,15,14,13,11,13,15,14,9,7,7
34171,18,15,14,14,13,12,15,18,18,16,15,14,13,10,13,15,13,8,7,6
34186,16,13,12,12,13,13,18,19,18,16,15,15,13,10,12,13,13,9,7,7
34216,19,15,14,14,13,12,15,16,16,17,15,15,13,12,13,14,13,9,8,7
34266,17,15,14,14,13,13,15,17,16,16,15,15,14,12,13,14,12,9,8,7
34276,20,15,14,14,13,12,16,19,19,16,16,15,15,11,14,15,14,9,7,6
34292,18,15,15,15,16,15,17,18,19,17,16,15,12,10,12,15,14,10,9,8
34296,17,13,12,13,15,15,19,19,20,16,16,15,13,11,11,14,14,9,8,8
34311,18,14,14,12,10,11,16,18,18,15,14,13,13,11,13,11,10,8,7,6
34331,17,15,16,16,15,15,18,19,19,17,17,15,13,10,12,14,13,9,9,9
34392,17,16,17,16,15,15,18,19,19,17,18,16,14,12,14,16,14,10,10,10
34461,19,15,14,13,13,14,17,19,20,16,16,16,15,13,14,13,13,10,10,9
34462,19,15,14,13,12,13,17,18,19,16,16,15,14,11,14,13,12,9,8,7
34471,17,14,15,14,14,16,19,19,20,16,16,16,15,12,13,15,13,10,9,9
34506,18,15,13,11,12,14,18,19,19,17,16,15,15,13,14,14,12,10,9,7
35002,17,14,15,15,16,17,20,18,17,14,13,12,10,9,11,14,14,10,9,9
35052,18,17,15,15,14,14,19,18,16,17,15,13,11,9,12,14,14,11,11,11
35071,17,13,13,13,12,12,14,16,16,15,14,13,11,9,11,13,12,10,11,10
35116,17,13,13,14,13,12,14,17,16,15,14,12,11,10,12,12,12,9,10,9
35141,20,17,15,15,14,14,20,18,17,16,16,13,11,10,12,14,13,11,10,10
35146,21,16,15,15,14,14,19,18,17,15,15,12,11,9,12,13,12,10,10,9
35162,18,14,14,14,12,13,14,16,17,15,16,14,13,11,12,14,13,10,11,9
35176,17,14,14,13,12,13,16,16,16,14,15,13,12,11,13,12,11,9,9,8
35216,18,13,12,11,10,11,15,17,16,13,13,12,10,8,11,11,10,8,8,8
35231,21,16,14,14,13,13,16,15,16,16,15,14,13,12,12,13,12,10,10,10
35246,21,16,15,15,16,17,19,18,18,16,16,14,13,11,12,15,14,11,11,11
35332,21,16,14,13,12,12,15,16,16,15,15,14,13,12,13,14,13,10,11,9
35361,19,12,11,11,10,12,15,17,16,12,13,12,11,8,10,10,10,8,8,7
35376,19,14,13,12,12,11,14,16,16,14,14,15,13,11,12,13,12,10,9,8
35426,21,17,15,14,13,14,16,18,18,17,16,16,14,12,14,14,13,11,12,10
35456,21,17,13,13,13,12,14,17,17,15,15,15,13,12,12,13,13,11,10,9
35486,22,14,13,12,12,13,16,16,17,16,16,14,12,11,12,13,11,10,10,9
35511,22,16,14,13,13,13,17,18,19,16,16,15,14,12,14,13,12,10,11,9
35541,22,15,12,12,11,12,17,18,17,16,14,14,13,12,13,12,11,10,10,8
35552,21,16,14,13,12,13,15,17,19,16,15,14,14,13,13,12,11,10,10,8
36056,22,15,13,13,13,12,15,18,19,15,15,14,15,13,13,11,10,9,9,8
36066,22,16,14,13,14,14,18,19,20,18,16,17,17,15,15,15,13,12,11,9
36106,18,12,12,11,10,10,13,16,16,13,12,13,12,9,9,8,8,6,5,4
36127,20,17,16,15,15,14,16,18,20,18,17,16,17,16,16,15,13,12,12,10
36151,18,15,14,12,14,15,20,19,19,16,15,15,15,13,14,16,14,10,9,9
36176,23,16,14,14,13,13,16,17,18,16,15,15,15,13,15,14,13,11,10,8
36196,15,12,11,12,12,12,14,14,14,12,10,11,11,7,7,6,6,4,4,4
36221,19,14,11,11,12,13,17,17,18,15,14,14,12,11,11,11,10,7,6,4
36251,22,16,14,13,12,13,14,18,18,15,15,14,14,13,14,12,12,11,11,10
36276,20,15,14,13,12,12,15,17,17,14,13,13,13,11,11,11,11,8,8,7
36291,22,17,15,14,14,13,17,18,19,16,16,15,15,15,14,13,12,10,10,8
36342,21,15,13,13,12,11,14,17,18,15,14,13,13,12,13,11,12,11,11,10
36361,22,17,15,14,13,12,15,17,18,16,16,15,15,13,14,14,14,12,12,10
36391,20,15,13,12,12,12,18,18,18,14,15,14,13,13,12,12,11,8,7,6
36411,18,15,14,13,14,15,20,20,20,17,17,16,15,15,14,16,16,10,10,8
36426,23,16,14,13,13,12,14,18,18,15,13,13,14,11,12,11,11,11,11,11
36476,22,16,15,14,13,14,17,18,18,15,15,14,15,14,14,13,12,9,10,8
36501,17,14,12,10,12,12,18,19,20,15,15,14,13,12,12,13,13,9,9,7
