Station Number,2022083124,2022090103,2022090106,2022090109,2022090112,2022090115,2022090118,2022090121,2022090124,2022090203,2022090206,2022090209,2022090212,2022090215,2022090218,2022090221,2022090224
11001,17,18,17,20,22,23,18,17,15,17,19,21,21,21,17,15,15
11016,17,18,18,22,23,23,19,18,17,18,20,21,22,22,18,17,17
11046,17,17,18,21,23,23,17,16,15,17,18,19,22,20,16,16,16
11076,18,17,17,20,23,23,18,15,14,14,18,22,22,21,16,15,15
11121,17,16,16,21,23,22,18,15,12,13,17,21,21,21,16,14,13
11151,17,17,18,20,23,23,18,16,17,18,19,19,21,22,17,17,16
11176,17,16,16,21,23,22,18,16,15,16,18,20,21,21,16,15,14
11206,18,17,17,20,24,24,19,17,15,16,18,21,21,21,18,16,16
11276,18,16,16,20,23,23,19,16,13,13,15,21,21,22,17,14,13
11291,18,17,17,20,23,23,20,18,17,16,18,23,23,21,18,17,17
11316,17,15,15,19,24,24,19,16,14,12,15,21,21,21,18,15,13
12011,18,16,16,21,23,24,19,15,13,12,16,21,21,22,17,15,14
12041,18,16,16,20,24,23,18,15,14,13,15,20,21,20,17,15,14
12141,17,16,16,19,23,22,18,15,13,15,16,21,21,20,17,15,13
12181,17,16,16,19,23,23,17,15,13,14,16,21,21,20,17,15,13
12231,17,15,15,20,23,22,17,14,13,12,12,20,21,20,16,14,12
12261,17,16,16,20,23,22,18,16,15,14,15,22,21,21,17,15,13
12266,17,16,16,21,23,22,17,15,14,15,15,20,21,21,16,14,12
12301,18,16,16,20,23,23,19,16,15,13,15,21,21,21,17,15,14
12386,17,17,17,21,23,23,18,14,13,14,15,21,21,20,16,14,12
12396,17,16,17,20,23,23,18,16,15,14,14,21,21,20,16,14,13
12411,16,15,15,20,22,22,17,15,13,12,11,18,19,19,16,14,11
12442,17,18,18,21,23,23,18,17,16,14,15,21,22,22,17,16,15
12451,17,18,18,22,23,23,19,17,16,14,14,21,21,21,18,16,14
12512,17,16,16,21,23,22,18,16,15,12,13,21,21,20,16,14,13
12551,16,16,17,21,24,23,17,15,14,12,13,21,21,21,16,13,11
12596,17,17,18,21,25,24,19,17,16,15,15,21,22,22,18,16,13
12626,17,17,17,21,24,24,19,17,15,13,14,20,22,21,18,16,13
12632,17,17,17,22,24,22,19,16,13,12,14,20,21,21,17,14,11
12691,15,16,15,21,24,23,19,17,14,14,13,19,21,20,17,15,12
12746,16,16,16,21,24,23,18,16,14,13,13,20,21,20,15,13,11
15041,16,14,14,19,21,21,15,13,12,14,14,19,19,18,14,13,11
15076,17,16,16,20,23,22,17,15,13,14,15,20,20,20,16,14,13
13061,17,15,17,22,23,22,18,16,15,16,19,21,21,21,16,15,13
13086,18,16,17,21,23,23,18,16,16,15,18,21,21,22,17,16,15
13121,18,16,16,20,23,22,17,15,14,15,18,21,21,20,17,15,14
13146,18,18,18,21,23,22,17,16,17,17,19,20,22,21,17,16,17
13181,18,17,17,20,23,22,18,17,15,15,17,21,22,21,18,17,16
13261,18,16,17,21,22,23,17,14,14,14,16,21,21,21,16,14,13
13277,19,18,17,21,21,21,18,16,15,14,15,20,20,20,18,17,15
13311,18,17,17,21,22,22,17,15,13,14,17,21,22,21,17,15,14
13321,17,16,16,21,23,21,17,14,12,13,15,20,21,20,16,14,12
14026,18,17,17,20,22,22,18,15,13,15,17,21,22,21,18,16,14
14071,19,17,17,22,23,23,18,15,14,14,16,22,22,21,17,15,14
14101,18,17,17,21,24,23,18,17,15,16,17,21,22,21,17,16,14
14116,18,17,18,23,24,23,19,16,14,14,16,23,23,22,18,16,15
14121,18,17,17,22,23,22,18,16,15,15,16,22,22,21,17,16,15
14136,18,17,17,22,23,22,18,17,16,15,16,21,23,22,17,15,14
14163,19,19,19,23,24,23,19,19,17,16,18,22,23,22,19,19,18
14206,18,17,17,22,22,21,18,17,15,14,16,22,22,22,17,16,14
14286,18,17,17,20,23,21,18,17,16,15,16,20,20,20,17,16,15
15116,17,16,17,20,23,22,17,15,14,14,16,21,22,21,16,14,13
15161,17,16,17,20,24,23,17,15,14,13,15,22,22,21,16,15,13
15231,18,16,16,21,23,23,18,15,12,12,14,21,22,21,16,14,12
15241,18,17,18,21,23,22,18,16,15,14,15,22,22,21,17,16,14
15251,18,17,18,21,24,23,18,16,14,14,14,21,22,21,17,15,13
15311,19,18,17,21,24,23,18,16,15,15,17,22,23,22,17,15,13
15321,19,17,17,21,24,24,19,17,15,15,16,21,22,22,17,16,14
15356,18,18,18,22,24,23,18,18,16,16,16,21,22,22,17,17,15
15431,18,18,18,23,24,23,19,18,18,16,17,22,23,21,18,17,15
15442,17,16,16,20,23,21,17,16,15,14,14,19,20,20,15,15,13
16026,19,18,19,22,23,23,17,14,14,16,17,20,22,23,15,13,12
16061,19,20,20,22,24,23,18,17,18,19,19,19,21,21,17,17,16
16076,18,17,19,22,22,22,18,15,15,16,18,20,21,21,17,14,14
16091,19,18,19,22,22,22,19,17,16,16,19,22,23,22,18,17,16
16156,19,18,20,23,24,22,19,16,15,16,19,21,21,20,17,15,14
16206,19,17,19,22,23,23,18,16,15,15,17,20,22,21,17,15,13
16217,18,17,18,22,22,21,18,16,14,15,16,20,20,20,17,15,13
16252,19,18,19,22,23,23,18,17,15,17,19,20,22,21,17,16,15
16281,17,16,18,21,21,20,16,15,14,14,16,19,20,19,15,13,12
16286,18,16,16,21,23,21,17,14,13,12,15,20,20,20,15,12,10
16321,19,17,19,22,23,23,19,16,14,15,16,21,23,22,17,14,12
17036,17,16,16,20,23,23,19,16,14,13,17,22,22,21,18,16,15
17076,17,15,16,20,23,22,18,15,13,12,15,21,22,21,17,15,14
17091,16,14,14,20,23,23,17,15,14,12,13,21,21,20,16,15,13
17112,17,17,17,21,23,23,20,19,16,14,16,22,22,21,18,17,15
17166,16,16,17,20,24,22,19,17,15,14,15,21,22,21,17,15,14
17196,15,15,15,20,24,23,18,16,13,11,13,20,21,20,17,15,13
17246,16,15,16,21,25,23,19,18,16,14,15,22,24,22,16,14,13
17306,16,16,16,20,24,22,19,17,14,12,12,21,21,21,18,15,12
17316,17,15,15,21,24,22,17,16,14,11,13,20,22,20,15,14,12
17341,16,17,18,21,24,22,19,19,19,17,19,22,24,21,16,16,16
17351,15,16,16,21,24,23,17,16,15,14,15,21,24,24,17,14,13
17482,15,14,15,20,23,23,18,15,12,11,11,19,20,19,15,14,12
17501,16,14,15,21,24,22,19,16,14,11,12,21,21,21,16,14,12
17521,16,16,16,21,24,24,19,18,17,15,15,21,22,22,18,16,13
17546,16,16,17,21,25,24,19,18,17,15,17,22,24,22,16,15,13
17561,16,16,17,21,26,23,20,18,17,16,17,22,24,23,18,15,13
17596,15,14,14,20,24,22,19,17,14,10,11,19,21,21,16,14,12
17607,16,16,16,21,24,23,20,17,16,14,13,20,22,22,17,15,13
17631,16,16,17,21,25,25,20,18,17,16,15,21,24,22,16,15,13
17717,16,16,16,21,25,24,19,17,17,16,15,21,23,22,17,15,13
18038,16,17,17,20,23,21,18,18,16,16,16,22,22,23,18,16,15
18136,16,17,17,19,21,21,20,19,17,17,17,21,22,22,18,17,15
18161,14,15,17,19,20,21,19,17,17,17,17,21,23,23,18,16,14
18171,15,16,17,19,21,21,19,18,17,17,17,21,24,25,19,17,14
18256,15,17,17,20,22,22,19,17,18,17,18,21,25,25,19,17,14
18273,15,16,18,20,22,20,18,18,18,18,19,21,26,25,20,17,17
18281,16,17,18,20,22,22,18,17,17,18,19,22,26,25,19,17,17
18311,15,16,17,19,21,20,18,17,17,17,17,20,25,25,19,17,15
19021,15,15,16,20,23,22,19,17,16,15,17,20,22,22,16,15,12
19051,14,15,16,19,21,20,19,17,17,16,16,20,21,21,17,16,14
19076,14,15,16,20,23,23,20,17,16,14,13,19,21,20,17,15,12
19151,15,16,16,19,21,21,18,17,17,17,17,21,24,22,19,17,15
19191,16,16,17,19,21,21,19,18,17,17,17,21,22,22,19,18,16
19261,16,16,16,19,22,22,19,17,17,16,15,22,24,23,19,16,15
19311,15,16,17,18,20,19,18,18,17,17,17,21,23,23,19,17,16
19376,15,15,16,18,21,20,18,18,16,16,17,21,24,24,18,17,15
19416,16,17,16,19,21,20,17,16,17,18,18,22,22,21,17,15,15
19432,17,16,16,19,20,20,19,18,17,17,17,21,22,22,19,18,17
19451,15,14,16,18,21,20,18,18,18,17,17,20,21,21,17,17,15
20146,15,15,15,19,23,23,20,18,16,15,15,20,22,22,17,14,12
20186,14,15,14,19,23,23,17,15,12,8,10,18,21,20,14,13,11
20266,16,15,17,19,24,24,21,17,15,12,13,20,21,21,17,15,13
20276,16,17,18,20,25,25,22,19,18,17,15,21,23,23,19,16,15
20341,16,17,17,19,22,23,21,18,17,18,17,21,23,23,19,16,14
20356,16,16,17,20,23,23,21,19,17,15,15,21,23,22,19,18,15
20361,16,16,17,20,24,24,21,19,17,15,15,22,23,22,18,18,15
20371,16,17,18,19,22,22,21,18,17,14,15,20,22,22,17,17,15
20421,16,16,17,19,22,22,22,19,17,15,16,20,22,22,18,17,14
20432,17,17,18,20,22,23,21,19,17,16,16,20,23,23,18,18,17
20441,16,17,17,19,22,22,19,17,16,17,18,22,23,23,18,16,14
20506,17,16,17,19,21,21,19,17,17,18,18,23,24,23,19,16,15
20556,16,17,17,19,21,22,20,17,16,14,16,21,22,22,17,15,13
20601,15,15,16,17,21,21,19,16,15,14,13,19,22,23,18,15,12
20606,16,16,17,18,20,21,20,17,16,15,16,20,22,23,18,16,14
20631,16,17,17,18,20,20,18,16,16,17,18,21,23,23,18,15,14
20696,16,16,17,17,19,20,19,16,16,14,15,20,22,23,18,15,13
20751,16,16,17,18,19,19,20,18,18,16,16,20,24,24,18,16,15
21111,18,17,18,22,24,23,18,18,16,15,16,22,22,22,17,16,15
21126,18,18,18,21,24,24,19,17,16,15,15,20,22,22,17,15,14
21161,17,15,16,21,23,22,17,14,12,12,13,20,21,20,15,13,10
21171,18,16,17,22,23,22,18,16,14,14,16,22,22,22,17,15,13
21187,18,18,18,22,27,25,20,18,17,15,17,22,23,23,19,18,17
21226,19,17,17,23,26,25,19,15,14,14,16,22,23,24,18,15,14
21261,18,18,18,22,25,25,20,18,15,14,16,21,22,23,19,17,15
21276,19,18,18,22,26,24,20,18,17,15,16,22,22,22,18,15,14
21297,20,17,17,23,25,25,20,16,14,16,16,23,23,23,18,16,15
21312,18,17,18,22,25,24,19,16,14,16,17,22,23,23,16,15,14
21323,20,19,19,22,25,25,19,18,18,18,18,22,23,22,18,18,18
22036,16,17,17,21,25,24,19,18,17,16,14,20,22,22,17,14,13
22141,18,17,18,21,25,25,21,18,17,16,17,21,22,22,18,16,15
22156,18,19,20,22,25,25,20,18,17,16,16,21,23,22,17,15,13
22241,20,20,20,21,24,24,21,20,17,16,16,21,23,22,19,17,15
22291,20,21,20,21,23,24,20,17,17,15,14,21,23,23,18,14,12
22306,18,19,19,19,22,23,20,18,18,16,14,20,23,21,16,13,12
22327,22,21,19,21,21,24,21,19,19,16,16,20,22,21,18,16,14
22391,16,17,16,17,21,21,19,18,19,17,18,20,20,20,16,17,17
23031,19,16,17,22,25,24,18,15,14,14,15,22,22,22,17,15,14
23086,20,18,18,23,24,25,20,17,15,16,18,23,22,23,18,15,14
23166,19,17,19,22,24,23,20,16,16,16,18,22,21,21,17,15,14
23206,19,18,18,22,23,23,19,18,17,15,17,22,21,22,17,16,15
23226,20,18,19,23,25,24,21,18,17,17,17,23,22,22,17,15,14
23232,20,19,20,23,24,24,21,19,17,17,17,23,22,22,18,16,16
23326,21,18,19,23,26,24,20,18,18,17,18,23,22,21,17,16,15
23376,21,20,19,23,25,23,19,19,18,17,18,23,21,20,17,16,16
24141,19,18,18,22,24,23,19,16,17,16,19,20,21,21,16,16,15
24041,19,19,19,23,25,23,19,17,17,19,19,21,22,21,17,15,15
24051,18,17,17,21,24,24,19,15,15,16,17,21,22,22,17,14,12
24101,21,19,18,22,23,23,18,18,18,18,16,19,21,21,17,16,16
24201,19,17,18,22,24,24,19,16,14,14,16,21,20,21,16,14,12
24217,20,20,20,22,24,24,20,19,19,18,20,22,20,20,18,17,16
31001,21,20,20,22,25,23,20,20,19,18,18,23,22,20,18,17,16
31111,21,19,19,22,23,23,21,19,18,17,18,22,23,22,17,16,14
31121,22,20,20,22,24,25,21,20,17,17,19,23,24,22,17,16,15
31136,20,19,19,22,23,22,19,18,17,16,17,22,21,19,16,15,15
31156,21,20,20,22,24,23,20,19,18,17,18,22,22,20,17,16,16
31186,22,20,20,23,24,22,20,19,18,18,19,22,21,20,16,17,16
31201,22,20,19,23,24,23,20,18,17,17,17,22,22,21,17,16,15
31296,21,20,20,22,23,22,20,20,19,18,18,22,23,21,18,18,15
31312,21,20,20,22,24,23,20,20,19,19,19,22,24,22,18,19,17
31332,20,21,20,21,22,23,20,19,19,19,19,22,21,19,18,17,15
31336,20,19,20,21,22,22,18,18,18,18,19,21,21,20,17,17,16
31366,22,20,19,22,23,21,19,18,17,17,18,21,21,20,17,17,15
31436,21,19,19,21,23,23,18,17,17,17,17,21,22,21,17,16,15
31461,20,19,20,22,22,21,21,19,18,18,18,22,23,21,19,18,16
31466,21,19,19,22,21,20,20,19,18,18,18,21,22,20,18,18,16
31482,18,17,17,17,17,18,15,14,14,14,14,16,16,14,12,11,11
31506,23,21,21,21,22,22,21,19,19,18,18,21,22,21,19,18,16
31586,23,21,20,21,21,21,20,18,17,16,17,21,21,20,18,18,15
31602,23,21,21,21,22,22,22,20,19,18,19,21,22,21,19,18,17
31646,21,19,19,20,20,21,20,18,17,18,18,20,21,19,18,16,14
31662,22,19,18,19,20,19,19,18,17,16,16,19,19,17,16,16,14
31721,22,21,20,21,22,22,20,19,18,17,18,21,22,20,17,17,15
32056,21,18,18,20,22,22,19,18,18,17,17,21,21,20,19,18,17
32111,22,20,20,22,22,23,22,21,18,18,18,22,22,20,20,19,17
32126,23,21,21,21,22,22,22,20,20,19,18,21,23,20,20,18,17
32136,23,22,21,21,22,21,21,20,20,19,19,21,24,20,19,18,17
32146,22,20,19,20,21,21,20,19,19,18,18,20,21,19,17,17,16
32206,21,18,18,20,20,20,19,18,19,19,18,20,22,19,16,17,16
32266,20,19,18,18,20,20,18,17,16,16,16,18,18,17,14,15,13
32286,22,20,20,22,21,22,20,18,18,18,17,21,21,19,18,16,15
32287,23,22,21,22,22,23,21,20,20,19,18,22,21,20,19,18,17
32296,23,21,21,21,22,22,21,20,20,19,19,22,21,19,18,17,16
32311,22,20,20,20,22,21,19,19,19,18,18,21,21,19,17,17,15
32402,24,22,21,22,22,21,21,21,20,20,20,23,23,21,19,19,19
32407,23,22,21,21,23,22,21,20,19,19,20,22,21,19,17,18,17
32466,23,22,22,21,22,22,20,20,20,20,19,23,24,22,18,19,18
32476,22,22,20,22,22,21,20,20,19,18,18,21,23,22,17,18,18
32496,23,23,21,20,22,22,20,20,20,20,20,21,22,20,16,17,16
32551,24,23,22,21,23,23,21,20,20,19,19,23,23,24,19,20,19
32571,22,23,22,22,23,23,22,20,19,20,20,22,24,22,18,18,18
32581,24,23,23,22,23,22,20,20,20,20,19,23,24,23,18,18,18
32596,24,22,23,22,23,23,21,21,21,20,20,23,24,24,20,20,20
32616,24,24,24,22,24,24,22,21,21,20,20,23,22,22,19,19,19
32626,22,21,22,21,22,22,20,20,19,20,20,22,22,21,18,18,18
32691,23,22,22,22,22,21,20,20,19,19,19,23,22,22,19,19,19
32771,22,21,20,22,23,20,20,19,18,19,19,21,21,20,17,18,18
33006,21,20,20,20,21,21,20,19,18,17,18,22,22,21,17,16,16
33026,24,22,20,20,22,22,20,19,19,17,18,22,21,21,17,17,15
33071,23,21,20,20,21,21,20,18,18,17,17,21,21,20,17,17,15
33136,24,21,20,19,22,23,20,19,20,18,18,22,23,23,18,17,15
33146,21,21,21,20,21,22,20,19,18,18,18,23,24,23,19,18,17
33166,21,21,20,20,21,21,19,18,18,17,18,21,23,21,17,16,15
33176,21,21,21,19,20,20,18,18,17,16,17,20,20,19,16,16,14
33186,21,21,20,19,21,21,19,18,17,17,17,20,21,19,16,15,15
33206,20,21,21,20,22,21,20,20,18,16,18,23,24,24,19,18,17
33226,21,21,21,20,20,21,21,19,17,17,17,20,23,22,18,18,17
33296,22,22,23,22,22,22,21,20,18,17,18,22,22,21,19,19,19
33326,20,21,21,25,23,22,20,21,20,18,18,22,23,23,20,19,18
33336,20,21,22,23,22,22,21,21,20,19,19,23,24,23,21,20,18
33371,20,20,20,20,22,21,18,19,17,14,14,19,19,18,15,15,15
33421,22,22,21,21,23,22,21,20,19,18,17,21,23,21,18,18,18
33431,22,22,21,22,22,22,21,21,20,19,18,23,24,23,19,20,20
33441,21,20,20,20,21,21,19,19,18,15,14,19,19,18,15,15,15
33472,23,23,22,23,21,21,20,19,20,19,18,22,24,23,20,19,18
33486,22,21,20,21,22,22,19,19,18,17,17,20,21,21,16,17,17
33501,22,22,22,22,23,23,21,21,19,18,18,22,23,22,18,20,20
33526,21,22,21,23,25,26,20,20,20,19,18,22,25,23,19,18,18
33581,22,21,22,23,25,25,22,22,21,21,19,23,25,23,19,19,19
33616,20,21,22,25,24,24,21,20,20,20,18,23,24,23,20,19,19
33631,22,21,20,22,22,21,19,19,19,19,18,22,22,21,18,19,19
33671,21,21,21,22,25,26,22,21,20,19,20,21,23,22,19,18,18
33716,22,22,22,22,24,24,22,21,20,19,19,23,23,24,21,21,21
33751,22,22,23,28,28,25,22,21,21,20,20,24,25,23,21,20,19
33776,22,22,22,22,25,24,21,20,20,19,19,23,23,23,19,20,20
33781,23,22,23,23,25,25,22,21,21,20,20,24,24,23,20,21,20
33801,21,20,21,25,28,27,23,21,21,20,20,24,25,22,19,19,19
33877,21,21,22,26,27,27,23,22,21,20,20,25,24,22,20,19,19
