Station Number,2022101212,2022101215,2022101218,2022101221,2022101224,2022101303,2022101306,2022101309,2022101312,2022101315,2022101318,2022101321,2022101324,2022101403,2022101406,2022101409,2022101412,2022101415,2022101418,2022101421,2022101424
11001,12,11,9,8,6,6,7,12,16,14,10,9,8,9,10,14,16,15,12,11,10
11016,14,13,9,9,8,8,6,11,15,14,12,11,10,11,12,14,16,16,13,13,13
11046,11,11,8,7,7,8,10,14,15,15,11,11,11,11,12,15,16,16,13,13,13
11076,11,11,6,4,2,2,3,11,15,14,9,7,6,6,7,14,16,15,11,9,7
11121,14,13,8,5,3,1,3,12,15,14,10,8,5,5,7,14,16,15,11,10,8
11151,13,12,9,8,6,7,8,14,16,15,12,12,11,12,12,15,16,16,13,13,13
11176,13,12,8,6,5,4,4,12,15,14,11,9,7,8,8,14,16,15,12,11,10
11206,14,13,8,6,5,4,4,10,15,14,9,8,7,6,5,11,16,15,10,8,7
11276,15,14,8,4,3,2,1,9,15,15,9,7,4,5,4,10,16,15,9,7,5
11291,15,13,9,7,6,6,4,10,15,13,10,9,8,6,5,10,15,14,10,8,7
11316,15,13,9,5,3,3,0,10,15,14,9,6,4,3,2,9,15,14,9,5,4
12011,15,13,9,5,4,2,1,10,16,15,10,7,5,4,3,11,16,16,10,7,5
12041,14,13,8,6,5,3,3,9,15,14,9,7,5,5,4,9,15,15,9,6,6
12141,14,14,9,6,5,3,2,8,13,14,10,6,5,3,2,9,13,14,8,5,5
12181,15,15,8,6,4,2,2,8,14,14,9,6,4,3,2,9,14,14,8,6,4
12231,12,12,7,4,3,1,0,8,13,13,6,4,3,2,1,8,14,13,7,4,3
12261,12,13,9,6,5,3,2,8,13,13,9,7,5,3,2,10,14,14,9,6,5
12266,13,13,8,6,4,3,2,9,12,13,8,4,5,4,3,11,13,14,9,6,5
12301,11,12,9,7,5,3,5,10,13,13,9,7,5,3,3,10,14,14,9,6,5
